logical_offset,track2_raw_offset,byte_len,text,jp_chars,hiragana,katakana,kanji
0x14576D48,0x176479F8,26,何もしないで、しっぽ巻いて,12,10,0,2
0x14576D63,0x17647A13,24,帰るなんてできるもんか！,11,10,0,1
0x14576D7C,0x17647A2C,28,こーゆーのは金額じゃないの。,13,9,2,2
0x14576D99,0x17647A49,30,ハニーちゃんだってお金の為じゃ,15,10,3,2
0x14576DB8,0x17647A68,14,ないでしょう？,6,6,0,0
0x14576DC7,0x17647A77,34,おいおい、相手はアンドロイドだぜ。,15,7,6,2
0x14576DEA,0x17647A9A,20,なぜ、ときめくんだ？,8,8,0,0
0x14576DFF,0x17647AAF,30,まさか、やつらは美紅ちゃんまで,14,12,0,2
0x14576E1E,0x17647ACE,40,パンサー魔女にしちまうつもりじゃ・・・。,19,10,7,2
0x14576E47,0x17647AF7,34,連続失踪事件の真相はこれか・・・。,16,5,3,8
0x14576E6A,0x17647B1A,30,じゃあ、どこかで魔女候補となる,14,10,0,4
0x14576E89,0x17647B39,32,人間を見わける場所があるはずだ。,15,10,0,5
0x14576EAA,0x17647B5A,10,そうだね。,4,4,0,0
0x14576EB5,0x17647B65,14,行ってみよう。,6,5,0,1
0x14576EC4,0x17647B74,22,ホテルの部屋のようだ。,10,5,3,2
0x14576EDB,0x17647B8B,34,確か、占いの館で気を失って・・・。,15,7,3,5
0x14576EFE,0x17647BAE,18,どうなってるんだ？,8,8,0,0
0x14576F11,0x17647BC1,24,そうだ、ハニーちゃんは？,10,7,3,0
0x14576F2A,0x17647BDA,8,うわっ！,3,3,0,0
0x14576F33,0x17647BE3,28,な、なんで隣にハニーちゃんが,13,9,3,1
0x14576F50,0x17647C00,14,寝ているんだ？,6,5,0,1
0x14576F5F,0x17647C0F,14,かわいいなぁ。,6,6,0,0
0x14576F6E,0x17647C1E,44,とてもアンドロイドとは思えないよなぁ・・・。,21,11,9,1
0x14576F9B,0x17647C4B,30,部屋には他に誰もいない・・・。,14,7,3,4
0x14576FBA,0x17647C6A,22,変な気分になってくる。,10,7,0,3
0x14576FD1,0x17647C81,30,今のうちならキスくらい・・・。,14,8,5,1
0x14576FF0,0x17647CA0,14,ん〜っ・・・。,5,2,3,0
0x14576FFF,0x17647CAF,8,ひゃー！,3,2,1,0
0x14577008,0x17647DE8,18,ごっ、誤解だっ！！,6,4,0,2
0x1457701B,0x17647DFB,32,大丈夫か、様子を見ただけだって。,14,8,0,6
0x1457703C,0x17647E1C,20,知らない、知らない！,8,6,0,2
0x14577051,0x17647E31,30,気が付いたら、ここにいたんだ。,13,11,0,2
0x14577070,0x17647E50,12,はぁ・・・。,5,2,3,0
0x1457707D,0x17647E5D,24,何でもない、何でもない。,10,8,0,2
0x14577096,0x17647E76,24,いやー、すんませんねぇ。,10,9,1,0
0x145770AF,0x17647E8F,20,さすがは団兵衛さん。,9,6,0,3
0x145770C4,0x17647EA4,22,もー、おなかぺこぺこ。,9,8,1,0
0x145770DB,0x17647EBB,12,そー、そー。,4,2,2,0
0x145770E8,0x17647EC8,40,ねぇ、やつらの本当の目的は何かな・・・。,18,10,3,5
0x14577111,0x17647EF1,28,その分、敵も逃げられないさ。,12,9,0,3
0x1457712E,0x17647F0E,44,問題は、やつらがどこに潜り込んでいるかだな。,20,16,0,4
0x1457715B,0x17647F3B,30,アジトになっている場所が判れば,15,9,3,3
0x1457717A,0x17647F5A,18,一発なんだけどね。,8,6,0,2
0x1457718D,0x17647F6D,30,とにかく、島内をしらみつぶしに,14,12,0,2
0x145771AC,0x17647F8C,22,調べていくしかないね。,10,9,0,1
0x145771CA,0x17647FAA,40,そうと決まったら、アジトを探しに行こう。,18,12,3,3
0x145771F3,0x17647FD3,30,ミーティングにしか使わないから,15,8,6,1
0x14577212,0x17647FF2,28,何だかもったいない気がする。,13,11,0,2
0x1457722F,0x1764800F,28,ここにいると、今までのことが,13,12,0,1
0x1457724C,0x1764802C,22,嘘のようにすら感じる。,10,8,0,2
0x14577263,0x17648043,30,無茶を言わんで下さいよ・・・。,14,7,3,4
0x14577282,0x17648062,24,でも、これからどうする？,10,10,0,0
0x1457729B,0x1764807B,14,サラか・・・。,6,1,5,0
0x145772AA,0x1764808A,38,コンサート前に近付かないと、だめだな。,17,9,5,3
0x145772D1,0x176480B1,24,今、どこにいるんだろう？,10,9,0,1
0x145772EA,0x176480CA,36,有名人だから、人の多い所じゃないな。,16,10,0,6
0x1457730F,0x176480EF,32,しかも、高級な建物のはず・・・。,14,7,3,4
0x14577330,0x17648110,22,そんな場所あったっけ？,10,8,0,2
0x14577347,0x17648127,16,そう言えば・・・,8,4,3,1
0x14577358,0x17648138,56,島内を歩いている時に一般の人が入れない洋館があったよね。,27,17,0,10
0x14577391,0x17648171,36,あれは、ゲストハウスじゃないのかな。,16,10,6,0
0x145773BD,0x1764819D,32,どさくさ紛れになんちゅうことを！,15,14,0,1
0x145773DE,0x176481BE,14,なんだかなー。,6,5,1,0
0x145773ED,0x176481CD,30,一体、じいさんに何て言ったの？,13,9,0,4
0x1457740C,0x176481EC,12,えーっ！！！,3,2,1,0
0x14577419,0x176481F9,20,なんて約束するんだ。,9,7,0,2
0x1457742E,0x1764820E,22,そういうことか・・・。,10,7,3,0
0x14577445,0x17648225,28,しかし、なんちゅうじじいだ。,12,12,0,0
0x14577462,0x17648242,30,ところで、どこに行ったんだい？,13,12,0,1
0x14577481,0x17648261,10,なるほど。,4,4,0,0
0x1457748C,0x1764826C,28,じいさんの扱いが上手いなぁ。,13,10,0,3
0x145774A9,0x17648289,22,見慣れた光景になった。,10,6,0,4
0x145774C0,0x176482A0,28,始めは支払いが心配だったが、,13,8,0,5
0x145774DD,0x176482BD,28,じいさんがみんな払っている。,13,12,0,1
0x145774FA,0x176482DA,28,あのじいさん金持ちなんだな。,13,11,0,2
0x14577517,0x176482F7,26,じいさんの姿が見えないな。,12,10,0,2
0x14577532,0x17648312,26,じいさんはどうしたんだい？,12,12,0,0
0x1457754D,0x1764832D,10,はぁ・・・,5,2,3,0
0x14577558,0x17648338,10,よかった。,4,4,0,0
0x14577563,0x17648343,20,作戦の方はどうする？,9,6,0,3
0x14577578,0x17648358,26,君の方が経験豊富だからね。,12,6,0,6
0x14577593,0x17648373,32,もし君がパンサークローだったら、,15,7,7,1
0x145775B4,0x17648394,12,いつを狙う？,5,4,0,1
0x145775C1,0x176483A1,24,車ごとドロンってわけか。,11,7,3,1
0x145775DA,0x176483BA,30,それなら、客の混乱も少ないな。,13,9,0,4
0x145775F9,0x176483D9,26,他にはいい方法があるかな？,12,9,0,3
0x14577614,0x176483F4,26,「車ごとドロン」に比べると,11,6,3,2
0x1457762F,0x1764840F,22,あまりパッとしないな。,10,8,2,0
0x14577646,0x17648426,8,そうだね,4,4,0,0
0x1457764F,0x1764842F,26,サラ達と僕らが入れ替わって,13,7,2,4
0x1457766A,0x1764844A,26,オトリになるって作戦かな。,12,7,3,2
0x14577685,0x17648465,14,よし、決まり。,5,4,0,1
0x14577694,0x17648474,28,後は・・・美紅ちゃん・・・。,13,4,6,3
0x145776B1,0x17648491,22,無事だといいんだけど。,10,8,0,2
0x145776C8,0x176484A8,10,そうだね。,4,4,0,0
0x145776D3,0x176484B3,30,なんか我が家に帰ったみたいで、,14,11,0,3
0x145776F2,0x176484D2,12,ほっとする。,5,5,0,0
0x145776FF,0x176484DF,24,いくら空中元素固定装置で,12,4,0,8
0x14577718,0x176484F8,36,きれいになっても、あんなことの後じゃ,17,16,0,1
0x1457773D,0x1764851D,18,気持ち悪いもんな。,8,5,0,3
0x14577750,0x17648530,20,あんまり、のんびりも,9,9,0,0
0x14577765,0x17648545,22,していられないけどね。,10,10,0,0
0x14577783,0x17648563,28,シャワールーム・チャーンス！,13,0,13,0
0x145777A0,0x17648580,30,ふっふっふっ、ここでシャワーに,14,10,4,0
0x145777BF,0x1764859F,18,俺が乱入するのだ。,8,5,0,3
0x145777D2,0x176485B2,28,ぐふふ、もういいかな・・・。,12,9,3,0
0x145777EF,0x176485CF,16,さーてと・・・。,7,3,4,0
0x14577800,0x17648710,8,ギクッ！,3,0,3,0
0x14577809,0x17648719,10,だれだっ！,4,4,0,0
0x14577814,0x17648724,18,わっ！美紅ちゃん。,7,5,0,2
0x14577827,0x17648737,34,いったいどこから入ってきたんだよ。,16,15,0,1
0x1457784A,0x1764875A,14,ここ６階だぜ。,5,4,0,1
0x14577859,0x17648769,16,どうしたんだい？,7,7,0,0
0x1457786A,0x1764877A,26,やつらから、逃げてきたの？,11,10,0,1
0x14577885,0x17648795,10,何だって？,4,3,0,1
0x14577897,0x176487A7,10,どうして？,4,4,0,0
0x145778A2,0x176487B2,18,美紅ちゃん・・・。,8,3,3,2
0x145778B5,0x176487C5,18,何でも・・・・・。,8,2,5,1
0x145778CE,0x176487DE,29,>「わかった、一緒に行こう。」,10,7,0,3
0x145778F2,0x17648802,33,>「だめだ。一緒には行けないよ。」,12,9,0,3
0x1457791A,0x1764882A,29,>「ちょっと考えさせてくれ。」,11,10,0,1
0x14577938,0x17648848,14,でへへ・・・。,6,3,3,0
0x14577947,0x17648857,30,そんなに簡単なことじゃないよ。,14,12,0,2
0x14577966,0x17648876,22,俺だって命は惜しいさ。,10,7,0,3
0x1457797D,0x1764888D,34,でもそんな損得だけの問題じゃない。,16,12,0,4
0x145779A0,0x176488B0,14,う〜ん・・・。,5,2,3,0
0x145779B6,0x176488C6,12,・・・・・。,5,0,5,0
0x145779C9,0x176488D9,27,>「判った、一緒に行くよ。」,9,5,0,4
0x145779EB,0x176488FB,23,>「やはり、行けない。」,7,6,0,1
0x14577A03,0x17648913,18,美紅ちゃん・・・。,8,3,3,2
0x14577A16,0x17648926,30,君のことは好きだが、悪魔に魂を,14,9,0,5
0x14577A35,0x17648945,18,売る気は無いんだ。,8,5,0,3
0x14577A48,0x17648958,30,人間を裏切ってまで生きるよりは,15,10,0,5
0x14577A67,0x17648977,14,その方がいい。,6,5,0,1
0x14577A76,0x17648986,18,美紅ちゃん・・・。,8,3,3,2
0x14577A89,0x17648999,16,仕方がないんだ。,7,5,0,2
0x14577A9A,0x176489AA,36,ハニーちゃん、聞いていたのか・・・。,16,9,6,1
0x14577ABF,0x176489CF,32,俺に君達を裏切れって言うのかい？,15,9,0,6
0x14577AE0,0x176489F0,26,これしか選択はないだろう？,12,10,0,2
0x14577AFB,0x17648A0B,14,・・・・・・。,6,0,6,0
0x14577B0A,0x17648A1A,24,・・・・もう、いいんだ。,10,6,4,0
0x14577B23,0x17648A33,74,この先、嫌でも彼女と戦わなくちゃいけない。これ以上戦いづらくしないでくれ。,34,26,0,8
0x14577B6E,0x17648A7E,8,だって？,3,3,0,0
0x14577B77,0x17648A87,24,何もしてない、してない！,10,9,0,1
0x14577B90,0x17648AA0,20,それで、どうでした？,8,8,0,0
0x14577BA5,0x17648AB5,24,でも、俺たちが偽者なのは,11,8,0,3
0x14577BBE,0x17648ACE,16,バレてたんだぜ。,7,5,2,0
0x14577BCF,0x17648ADF,22,そんな、バカな・・・。,9,4,5,0
0x14577BE6,0x17648AF6,8,ははっ！,3,3,0,0
0x14577BEF,0x17648AFF,28,ここが俺の職場になるわけだ。,13,10,0,3
0x14577C0C,0x17648B1C,26,この施設の責任者か・・・。,12,4,3,5
0x14577C27,0x17648B37,20,えらくなったもんだ。,9,9,0,0
0x14577C3C,0x17648B4C,18,よーし、こうなりゃ,8,7,1,0
0x14577C4F,0x17648B5F,26,贅沢の限りを尽くしちゃる。,12,8,0,4
0x14577C6A,0x17648B7A,24,さーて何から始めるかな。,11,8,1,2
0x14577C83,0x17648B93,12,何があった！,5,4,0,1
0x14577C97,0x17648BA7,18,何か知っているか？,8,6,0,2
0x14577CAA,0x17648BBA,14,ハニー・・・。,6,0,6,0
0x14577CB9,0x17648BC9,30,ハニーちゃん、ちょっと待って！,13,9,3,1
0x14577CD8,0x17648BE8,14,俺だよ・・・。,6,2,3,1
0x14577CE7,0x17648BF7,24,なんでこんな所に・・・。,11,7,3,1
0x14577D00,0x17648C10,10,そうだ！！,3,3,0,0
0x14577D0B,0x17648C1B,14,美紅ちゃん！！,5,3,0,2
0x14577D1A,0x17648C2A,34,こんな所で、寝ている場合じゃない。,15,11,0,4
0x14577D3D,0x17648C4D,26,彼女を探さなくては・・・。,12,6,3,3
0x14577D62,0x17648C72,16,・・・頭が重い。,7,2,3,2
0x14585814,0x17658864,28,超豪華なリゾート・ホテルだ。,13,2,8,3
0x14585831,0x17658881,30,こんな高級なホテルに泊れるのは,15,9,3,3
0x14585850,0x176588A0,20,金持ちだけだよな〜。,8,6,0,2
0x14585865,0x176588B5,32,いつ見ても、豪華なつくりだなぁ。,14,11,0,3
0x14585886,0x176588D6,16,豪華なホテルだ。,7,2,3,2
0x14585897,0x176588E7,34,あの美女とじいさんが、このホテルに,16,11,3,2
0x145858BA,0x1765890A,26,泊っているはずなんだけど。,12,11,0,1
0x145858D5,0x17658925,38,フロントに行って聞けば、何かわかるかも,18,11,4,3
0x145858FC,0x1765894C,12,しれないな。,5,5,0,0
0x14585909,0x17658959,22,人間、不思議なもんで、,9,4,0,5
0x14585920,0x17658970,22,段々慣れてくるよなぁ。,9,7,0,2
0x14585937,0x17658987,26,気遅れしなくなったもんな。,12,10,0,2
0x14585952,0x176589A2,30,もっとも、自分の支払いじゃない,14,10,0,4
0x14585971,0x176589C1,30,のが分かって図々しくなっただけ,14,12,0,2
0x14585990,0x176589E0,18,なんだけど・・・。,8,5,3,0
0x145859A3,0x176589F3,22,ハニーちゃんに感謝！！,9,4,3,2
0x145859BA,0x17658A0A,34,フロントで何かあるか聞いてみよう。,16,10,4,2
0x145859DD,0x17658A2D,34,何か記録が残ってるかもしれないから,17,13,0,4
0x14585A00,0x17658A50,20,一応、聞いてみるよ。,8,5,0,3
0x14585A15,0x17658A65,20,そういえばさ・・・。,9,6,3,0
0x14585A2A,0x17658A7A,26,ハニーちゃんって、ずいぶん,12,9,3,0
0x14585A45,0x17658A95,28,お金持ちみたいだけど、まさか,13,11,0,2
0x14585A62,0x17658AB2,30,あの力でお金も作り出すのかい？,14,10,0,4
0x14585A81,0x17658AD1,16,あー、良かった。,6,4,1,1
0x14585A92,0x17658AE2,20,今度、お金貸してね。,8,4,0,4
0x14585AA7,0x17658AF7,36,ホテルと名の付く場所はここしかない。,17,10,3,4
0x14585ACC,0x17658B1C,32,見た目で言えば、超高級って感じ。,14,7,0,7
0x14585AED,0x17658B3D,32,うっかり泊まるなんて言った日にゃ,16,13,0,3
0x14585B0E,0x17658B5E,24,幾ら請求されるか・・・。,11,5,3,3
0x14585B27,0x17658B77,8,やばい！,3,3,0,0
0x14585B30,0x17658B80,28,美紅ちゃんの目付きが違うぞ。,13,8,0,5
0x14585B4D,0x17658B9D,26,まさに乙女の目付き・・・。,12,5,3,4
0x14585B68,0x17658BB8,10,うっ・・・,5,2,3,0
0x14585B73,0x17658BC3,18,やっぱりな・・・。,8,5,3,0
0x14585B86,0x17658BD6,34,と、とりあえず、フロントに行こう。,14,9,4,1
0x14585BA9,0x17658BF9,36,なにか、手掛かりがあるかもしれない。,16,14,0,2
0x14585BCE,0x17658C1E,18,女性客が一人いる。,8,3,0,5
0x14585BE1,0x17658C31,26,ちょっと、俺の好みかな〜。,10,8,0,2
0x14585BFC,0x17658C4C,20,なめてんのか・・・。,9,6,3,0
0x14585C11,0x17658C61,26,やっぱり、何もなかったよ。,11,10,0,1
0x14585C2C,0x17658C7C,34,脅迫めいた、メッセージが来てたよ。,15,7,5,3
0x14585C4F,0x17658C9F,34,差し出し人は、さっしがつくけどね。,15,12,0,3
0x14585C72,0x17658CC2,26,フロントの係員がてきぱきと,13,7,4,2
0x14585C8D,0x17658CDD,20,仕事をこなしている。,9,7,0,2
0x14585CA7,0x17658CF7,20,ああ、快適でしたよ。,8,6,0,2
0x14585CBC,0x17658D0C,26,おかげさまで、いいですよ。,11,11,0,0
0x14585CD7,0x17658D27,32,ところで、僕を運んでくれた人は？,14,11,0,3
0x14585CF8,0x17658D48,14,どんな人です？,6,5,0,1
0x14585D07,0x17658D57,28,いや、その必要はありません。,12,10,0,2
0x14585D24,0x17658D74,14,なになに・・・,7,4,3,0
0x14585D3A,0x17658D8A,17,>この島から去れ。,7,5,0,2
0x14585D4D,0x17658D9D,29,@さもなくば、死が与えられる。,12,10,0,2
0x14585D6C,0x17658DBC,27,@これ以上の邪魔は許さない。,12,7,0,5
0x14585D8E,0x17658DDE,20,やな内容だな・・・。,9,4,3,2
0x14585DA3,0x17658DF3,8,これは？,3,3,0,0
0x14585DAC,0x17658DFC,36,「彼女を助けられなくてごめんなさい。,16,13,0,3
0x14585DD1,0x17658E21,34,でも１人で助けようとは考えないで、,15,12,0,3
0x14585DF4,0x17658E44,36,帰って下さい。支払いは済んでます。」,15,10,0,5
0x14585E19,0x17658E69,28,やれやれ、親切なのはいいが、,12,10,0,2
0x14585E36,0x17658E86,36,これも帰ってくれか、どうなってんだ。,16,15,0,1
0x14585E5B,0x17658EAB,24,大丈夫。何でもないです。,10,6,0,4
0x14585E74,0x17658EC4,50,ところで、以前この人が泊まったことはありませんか？,23,19,0,4
0x14585EA7,0x17658EF7,18,それは確かですか？,8,7,0,1
0x14585EBA,0x17658F0A,26,では、この娘を見たことは？,11,9,0,2
0x14585ED5,0x17658F25,22,この人はどうでしょう？,10,9,0,1
0x14585EEC,0x17658F3C,12,ありがとう。,5,5,0,0
0x14585EF9,0x17658F49,40,美紅ちゃんから、メッセージがあったんだ。,18,11,5,2
0x14585F22,0x17658F72,38,でもなぜ、ここにいるのを知ってたんだ？,17,16,0,1
0x14585F49,0x17658F99,30,前に来た脅迫状と同じ奴からだ。,14,7,0,7
0x14585F68,0x17658FB8,32,「偉大なる存在」に何か心当たりは,14,7,0,7
0x14585F89,0x17658FD9,20,ない？ハニーちゃん。,8,5,3,0
0x14585F9E,0x17658FEE,16,そんなに凄いの？,7,6,0,1
0x14585FAF,0x17658FFF,14,そいつ・・・。,6,3,3,0
