priority,jp_text,occurrences,kind,first_logical_offset,kr_text,status
27949,囮注,1,name_like,0x18EBEDA8,,UNTRANSLATED
27950,囹刮,1,name_like,0x42735B,,UNTRANSLATED
27951,囹囹,1,name_like,0x15A18D40,,UNTRANSLATED
27952,園か,1,name_like,0xAC1A98,,UNTRANSLATED
27953,園凰,1,name_like,0x1E241AF4,,UNTRANSLATED
27954,園刪,1,name_like,0x3409D86,,UNTRANSLATED
27955,園劍,1,name_like,0x1C12D79A,,UNTRANSLATED
27956,園据,1,name_like,0x163611A0,,UNTRANSLATED
27957,園橿,1,name_like,0x18855BA3,,UNTRANSLATED
27958,園活,1,name_like,0x1627943F,,UNTRANSLATED
27959,園翠,1,name_like,0x16A38685,,UNTRANSLATED
27960,園逐,1,name_like,0x17086BC8,,UNTRANSLATED
27961,園ｈ,1,name_like,0x18DACEFC,,UNTRANSLATED
27962,園ｘ,1,name_like,0x5321A3,,UNTRANSLATED
27963,圖螻,1,name_like,0x47FFACC,,UNTRANSLATED
27964,圷嚠,1,name_like,0xACE186,,UNTRANSLATED
27965,圷橿,1,name_like,0x39A1006,,UNTRANSLATED
27966,圸沿,1,name_like,0x16528018,,UNTRANSLATED
27967,坎嚠,1,name_like,0xBA2D1,,UNTRANSLATED
27968,坎沿,1,name_like,0x16FA3505,,UNTRANSLATED
27969,坑久,1,name_like,0x101A3863,,UNTRANSLATED
27970,垂氣,1,name_like,0x164A9D4B,,UNTRANSLATED
27971,垈岻,1,name_like,0x1618DACF,,UNTRANSLATED
27972,垪堅,1,name_like,0x16D85390,,UNTRANSLATED
27973,埃棺,1,name_like,0x18ACAC85,,UNTRANSLATED
27974,埆嚠,1,name_like,0x15FBB0F0,,UNTRANSLATED
27975,埆沿,1,name_like,0x7B9DB6,,UNTRANSLATED
27976,埒唖,1,name_like,0x16A74DF7,,UNTRANSLATED
27977,埖怙,1,name_like,0xAB760B,,UNTRANSLATED
27978,埖惓,1,name_like,0x1656476A,,UNTRANSLATED
27979,堆孕,1,name_like,0x3444034,,UNTRANSLATED
27980,堤沼,1,name_like,0x22BAEF8,,UNTRANSLATED
27981,堰噫,1,name_like,0x738AFA,,UNTRANSLATED
27982,堰朽,1,name_like,0x15BCE9FD,,UNTRANSLATED
27983,堰甥,1,name_like,0x172B17A8,,UNTRANSLATED
27984,堰逗,1,name_like,0x169FF614,,UNTRANSLATED
27985,場阨,1,name_like,0x20B46FEE,,UNTRANSLATED
27986,塋序,1,name_like,0x19024DF6,,UNTRANSLATED
27987,塋粁,1,name_like,0x16366BE8,,UNTRANSLATED
27988,塑罫,1,name_like,0x1AC674CC,,UNTRANSLATED
27989,塒臼,1,name_like,0x4E13B8A,,UNTRANSLATED
27990,塚皮,1,name_like,0x1FBE40E4,,UNTRANSLATED
27991,塰妛,1,name_like,0x1E326F89,,UNTRANSLATED
27992,塰戟,1,name_like,0x18A24565,,UNTRANSLATED
27993,塹囮,1,name_like,0x15EAE8B2,,UNTRANSLATED
27994,墟椈,1,name_like,0x24B761,,UNTRANSLATED
27995,墸Ｕ,1,name_like,0x6CF0F86,,UNTRANSLATED
27996,壓決,1,name_like,0x1632FF58,,UNTRANSLATED
27997,壗嚔,1,name_like,0x1629995A,,UNTRANSLATED
27998,壘往,1,name_like,0x1E513E33,,UNTRANSLATED
27999,声弍,1,name_like,0x588234F,,UNTRANSLATED
28000,壱園,1,name_like,0x15AAC80B,,UNTRANSLATED
28001,壱活,1,name_like,0x3F3C2E,,UNTRANSLATED
28002,壱黄,1,name_like,0x18A8FF08,,UNTRANSLATED
28003,央亟,1,name_like,0x5502F19,,UNTRANSLATED
28004,夷園,1,name_like,0x162CC19F,,UNTRANSLATED
28005,奄園,1,name_like,0x7EE82B,,UNTRANSLATED
28006,奄渇,1,name_like,0x18C273B5,,UNTRANSLATED
28007,奄穐,1,name_like,0x189AA781,,UNTRANSLATED
28008,奠囹,1,name_like,0x37D651E,,UNTRANSLATED
28009,奠炎,1,name_like,0x18FC062D,,UNTRANSLATED
28010,奬卿,1,name_like,0x43D3CB,,UNTRANSLATED
28011,妁像,1,name_like,0x15BD5CC6,,UNTRANSLATED
28012,妁脂,1,name_like,0x1F58D296,,UNTRANSLATED
28013,妝相,1,name_like,0x172A872F,,UNTRANSLATED
28014,姆翡,1,name_like,0x253A8E3,,UNTRANSLATED
28015,姓刮,1,name_like,0x16BEE7A8,,UNTRANSLATED
28016,姓園,1,name_like,0x163931A7,,UNTRANSLATED
28017,姓沿,1,name_like,0x39E37B0,,UNTRANSLATED
28018,委壕,1,name_like,0x5A08A97,,UNTRANSLATED
28019,姙禍,1,name_like,0x4E5DD49,,UNTRANSLATED
28020,姙臼,1,name_like,0x4E42FEA,,UNTRANSLATED
28021,威汕,1,name_like,0x378060,,UNTRANSLATED
28022,它咤,1,name_like,0x1895CFD6,,UNTRANSLATED
28023,安實,1,name_like,0x820989,,UNTRANSLATED
28024,安撓,1,name_like,0x1C0C4B19,,UNTRANSLATED
28025,宦坩,1,name_like,0x56BFB1E,,UNTRANSLATED
28026,宴厂,1,name_like,0x15B58455,,UNTRANSLATED
28027,寝ラ,1,name_like,0x1619BFEF,,UNTRANSLATED
28028,寝陋,1,name_like,0x6DD9F8,,UNTRANSLATED
28029,審整,1,name_like,0x160CFC33,,UNTRANSLATED
28030,寰枝,1,name_like,0x17691317,,UNTRANSLATED
28031,尊恊,1,name_like,0x18E9A832,,UNTRANSLATED
28032,尋洛,1,name_like,0x3767856,,UNTRANSLATED
28033,尋荘,1,name_like,0x2B5911F,,UNTRANSLATED
28034,尖棘,1,name_like,0x1E4B5E2F,,UNTRANSLATED
28035,尨囹,1,name_like,0x37111C1,,UNTRANSLATED
28036,尹渦,1,name_like,0x1E125175,,UNTRANSLATED
28037,屏黄,1,name_like,0x18D20EA6,,UNTRANSLATED
28038,屮肩,1,name_like,0x1902D9F0,,UNTRANSLATED
28039,岡橿,1,name_like,0x1E271D79,,UNTRANSLATED
28040,岫ｂ,1,name_like,0x15A189AC,,UNTRANSLATED
28041,峇壤,1,name_like,0x1C11D734,,UNTRANSLATED
28042,峪麾,1,name_like,0x161145E6,,UNTRANSLATED
28043,崇沙,1,name_like,0x173B6403,,UNTRANSLATED
28044,崑興,1,name_like,0x36A76FF,,UNTRANSLATED
28045,巒嚠,1,name_like,0x1E3AC133,,UNTRANSLATED
28046,巛冪,1,name_like,0x56BBC9,,UNTRANSLATED
28047,川飭,1,name_like,0x594FBDF,,UNTRANSLATED
28048,巻嚠,1,name_like,0x16B850A7,,UNTRANSLATED
28049,帆嚼,1,name_like,0x1E450789,,UNTRANSLATED
28050,帖粋,1,name_like,0x16F70BC4,,UNTRANSLATED
28051,干汕,1,name_like,0x199B61,,UNTRANSLATED
28052,廈尸,1,name_like,0x48757C,,UNTRANSLATED
28053,弃痴,1,name_like,0x18E9A5C6,,UNTRANSLATED
28054,弍壕,1,name_like,0x1644A57C,,UNTRANSLATED
28055,弟迄,1,name_like,0x1EFCF9E0,,UNTRANSLATED
28056,彊奩,1,name_like,0x21723E93,,UNTRANSLATED
28057,征刮,1,name_like,0x16AF6829,,UNTRANSLATED
28058,征嚔,1,name_like,0x1C2CF834,,UNTRANSLATED
28059,征址,1,name_like,0x1718EE42,,UNTRANSLATED
28060,征它,1,name_like,0x15C599AD,,UNTRANSLATED
28061,征橿,1,name_like,0x59D3C22,,UNTRANSLATED
28062,征項,1,name_like,0x18EDDF72,,UNTRANSLATED
28063,徹吻,1,name_like,0x427B56F,,UNTRANSLATED
28064,怏ｈ,1,name_like,0x83D3EF,,UNTRANSLATED
28065,性刪,1,name_like,0x16B73667,,UNTRANSLATED
28066,性梭,1,name_like,0x1E4E5420,,UNTRANSLATED
28067,性活,1,name_like,0x3EAF2A,,UNTRANSLATED
28068,性釜,1,name_like,0xCAAEDE,,UNTRANSLATED
28069,性鮎,1,name_like,0x1C052405,,UNTRANSLATED
28070,性鼕,1,name_like,0x16528B,,UNTRANSLATED
28071,怩巨,1,name_like,0xB3E807,,UNTRANSLATED
28072,恊幎,1,name_like,0x34D5B24,,UNTRANSLATED
28073,恚茆,1,name_like,0x1E98C9D,,UNTRANSLATED
28074,恣夲,1,name_like,0x1621FCFB,,UNTRANSLATED
28075,恵リ,1,name_like,0x15B9E1EB,,UNTRANSLATED
28076,恷刪,1,name_like,0x164558CB,,UNTRANSLATED
28077,悦換,1,name_like,0x3A2D549,,UNTRANSLATED
28078,悧交,1,name_like,0x1B729F4F,,UNTRANSLATED
28079,悪聡,1,name_like,0x15EFBCE4,,UNTRANSLATED
28080,惜謙,1,name_like,0x3523A5F,,UNTRANSLATED
28081,愉内,1,name_like,0x2101EF70,,UNTRANSLATED
28082,愚剏,1,name_like,0x16C3D50F,,UNTRANSLATED
28083,愚徐,1,name_like,0x390681,,UNTRANSLATED
28084,愡刪,1,name_like,0x5924106,,UNTRANSLATED
28085,慨捗,1,name_like,0x1653337F,,UNTRANSLATED
28086,憬岡,1,name_like,0x173FF8BD,,UNTRANSLATED
28087,憲附,1,name_like,0x37007D5,,UNTRANSLATED
28088,成劔,1,name_like,0x1728CBA2,,UNTRANSLATED
28089,成圻,1,name_like,0x16F9243B,,UNTRANSLATED
28090,戒噛,1,name_like,0x538330F,,UNTRANSLATED
28091,戒撕,1,name_like,0x18F455DF,,UNTRANSLATED
28092,戒殱,1,name_like,0x17257B75,,UNTRANSLATED
28093,戒沿,1,name_like,0x15CD5E77,,UNTRANSLATED
28094,戔氏,1,name_like,0x18BB52E9,,UNTRANSLATED
28095,戚鬼,1,name_like,0x9EDAE7,,UNTRANSLATED
28096,戟朶,1,name_like,0xE9413,,UNTRANSLATED
28097,折刳,1,name_like,0x1C27C354,,UNTRANSLATED
28098,折朽,1,name_like,0x15D70D69,,UNTRANSLATED
28099,抽製,1,name_like,0xB41E86,,UNTRANSLATED
28100,拐悴,1,name_like,0x3968E11,,UNTRANSLATED
28101,拐條,1,name_like,0x75A1DB,,UNTRANSLATED
28102,拒院,1,name_like,0x60F6C8,,UNTRANSLATED
28103,拗斂,1,name_like,0x17961462,,UNTRANSLATED
28104,挌癬,1,name_like,0x20548931,,UNTRANSLATED
28105,据凰,1,name_like,0x16B73A6C,,UNTRANSLATED
28106,据刮,1,name_like,0x15FE602B,,UNTRANSLATED
28107,据剤,1,name_like,0x3466A17,,UNTRANSLATED
28108,据嚠,1,name_like,0x413611,,UNTRANSLATED
28109,接朽,1,name_like,0x59685BF,,UNTRANSLATED
28110,掩沿,1,name_like,0x5CE8B2,,UNTRANSLATED
28111,揆韓,1,name_like,0x1E3427D7,,UNTRANSLATED
28112,揆項,1,name_like,0x559EEB9,,UNTRANSLATED
28113,揩梔,1,name_like,0x15E74838,,UNTRANSLATED
28114,援鴎,1,name_like,0x54AB20F,,UNTRANSLATED
28115,揶黄,1,name_like,0x395E754,,UNTRANSLATED
28116,摂嚠,1,name_like,0x18D61410,,UNTRANSLATED
28117,摂坎,1,name_like,0xA687C4,,UNTRANSLATED
28118,摺猿,1,name_like,0x15B423FA,,UNTRANSLATED
28119,撮恭,1,name_like,0x20E26BA0,,UNTRANSLATED
28120,撰園,1,name_like,0x1E5330A5,,UNTRANSLATED
28121,撰活,1,name_like,0x160F5F1D,,UNTRANSLATED
28122,操戟,1,name_like,0x16C55906,,UNTRANSLATED
28123,操氓,1,name_like,0x359E141,,UNTRANSLATED
28124,擴弧,1,name_like,0x1BFA4147,,UNTRANSLATED
28125,攤価,1,name_like,0x162C497C,,UNTRANSLATED
28126,攪麾,1,name_like,0x393D2AB,,UNTRANSLATED
28127,攷晰,1,name_like,0x189BAAD,,UNTRANSLATED
28128,改級,1,name_like,0x35D63E5,,UNTRANSLATED
28129,政妲,1,name_like,0x165E820F,,UNTRANSLATED
28130,敢實,1,name_like,0x22EAC2,,UNTRANSLATED
28131,敢香,1,name_like,0x56B099A,,UNTRANSLATED
28132,既汢,1,name_like,0x560B57C,,UNTRANSLATED
28133,旺園,1,name_like,0x172F2569,,UNTRANSLATED
28134,旺橿,1,name_like,0x17193FA7,,UNTRANSLATED
28135,旺華,1,name_like,0x168E7DA9,,UNTRANSLATED
28136,昏焔,1,name_like,0x9C20CD,,UNTRANSLATED
28137,昔刪,1,name_like,0xCAAFE9,,UNTRANSLATED
28138,昔剱,1,name_like,0x1BFBFDBF,,UNTRANSLATED
28139,昔嚠,1,name_like,0x18BF69E6,,UNTRANSLATED
28140,昔岫,1,name_like,0x1E42A4E6,,UNTRANSLATED
28141,昔甥,1,name_like,0x16B3DDEF,,UNTRANSLATED
28142,昔艶,1,name_like,0x161B0CC3,,UNTRANSLATED
28143,昔荻,1,name_like,0x5359503,,UNTRANSLATED
28144,昧勳,1,name_like,0x1B21AC8B,,UNTRANSLATED
28145,昼脹,1,name_like,0x55FA89D,,UNTRANSLATED
28146,昼鋳,1,name_like,0x15A166B0,,UNTRANSLATED
28147,智鐙,1,name_like,0x682490,,UNTRANSLATED
28148,暇郷,1,name_like,0x1E2AA8B1,,UNTRANSLATED
28149,朕劇,1,name_like,0x663ED3,,UNTRANSLATED
28150,朖咥,1,name_like,0x1B645052,,UNTRANSLATED
28151,期昆,1,name_like,0x181EC8,,UNTRANSLATED
28152,末封,1,name_like,0x1E108634,,UNTRANSLATED
28153,朽脹,1,name_like,0x3563409,,UNTRANSLATED
28154,杉ぱ,1,name_like,0x1E1CD950,,UNTRANSLATED
28155,杉刪,1,name_like,0x3576F9F,,UNTRANSLATED
28156,杉劔,1,name_like,0x1BFF9C88,,UNTRANSLATED
28157,杉嚔,1,name_like,0x1E2AAFE8,,UNTRANSLATED
28158,杉囘,1,name_like,0x1E2D6546,,UNTRANSLATED
28159,杉囮,1,name_like,0x36C83CA,,UNTRANSLATED
28160,杉沿,1,name_like,0x1E60587D,,UNTRANSLATED
28161,杉活,1,name_like,0x120971,,UNTRANSLATED
28162,村悪,1,name_like,0x9BEEE1,,UNTRANSLATED
28163,束鴎,1,name_like,0x1CA8C8,,UNTRANSLATED
28164,析匳,1,name_like,0x1E42A500,,UNTRANSLATED
28165,析垪,1,name_like,0x17281678,,UNTRANSLATED
28166,析飭,1,name_like,0x1E1CE998,,UNTRANSLATED
28167,枠遂,1,name_like,0x1E5A69CC,,UNTRANSLATED
28168,架嚠,1,name_like,0x18929323,,UNTRANSLATED
28169,柁宛,1,name_like,0x1790BA07,,UNTRANSLATED
28170,柑坏,1,name_like,0x11757F,,UNTRANSLATED
28171,柑漁,1,name_like,0x55A780F,,UNTRANSLATED
28172,柱恫,1,name_like,0x36EC992,,UNTRANSLATED
28173,株鰆,1,name_like,0x2ECB399,,UNTRANSLATED
28174,格割,1,name_like,0x11E1F793,,UNTRANSLATED
28175,梶劍,1,name_like,0x174042B9,,UNTRANSLATED
28176,梶園,1,name_like,0x18919A31,,UNTRANSLATED
28177,梶圷,1,name_like,0x9431BF,,UNTRANSLATED
28178,梶活,1,name_like,0x172DCB9A,,UNTRANSLATED
28179,梶維,1,name_like,0x458298,,UNTRANSLATED
28180,棋飴,1,name_like,0xB31279,,UNTRANSLATED
28181,森林,1,name_like,0x14445DEC,,UNTRANSLATED
28182,森渠,1,name_like,0x9696F1,,UNTRANSLATED
28183,植芋,1,name_like,0xBB706,,UNTRANSLATED
28184,椙决,1,name_like,0x3943F03,,UNTRANSLATED
28185,椙嚠,1,name_like,0x59B560C,,UNTRANSLATED
28186,椙囮,1,name_like,0x1E5F2EF3,,UNTRANSLATED
28187,椙園,1,name_like,0x1640F05A,,UNTRANSLATED
28188,椙演,1,name_like,0x15C078CF,,UNTRANSLATED
28189,椛梳,1,name_like,0x16A672BA,,UNTRANSLATED
28190,榔峠,1,name_like,0x18AF16CF,,UNTRANSLATED
28191,榛凶,1,name_like,0xC178AC,,UNTRANSLATED
28192,榛糟,1,name_like,0x2F1431,,UNTRANSLATED
28193,槎姦,1,name_like,0x18C34D9E,,UNTRANSLATED
28194,槽荘,1,name_like,0x159F4D10,,UNTRANSLATED
28195,橄鄲,1,name_like,0x18779ABE,,UNTRANSLATED
28196,橿瑞,1,name_like,0x16A11AAA,,UNTRANSLATED
28197,橿艶,1,name_like,0x163EC2DC,,UNTRANSLATED
28198,檬準,1,name_like,0x1949492D,,UNTRANSLATED
28199,檬璧,1,name_like,0x3E6F27A,,UNTRANSLATED
28200,欄涛,1,name_like,0x1E109929,,UNTRANSLATED
28201,毀化,1,name_like,0x1C26970F,,UNTRANSLATED
28202,毅濶,1,name_like,0x35B442F,,UNTRANSLATED
28203,汚園,1,name_like,0xEAE32,,UNTRANSLATED
28204,汚捩,1,name_like,0x53775D4,,UNTRANSLATED
28205,汚沿,1,name_like,0x36F51A9,,UNTRANSLATED
28206,汨麾,1,name_like,0x37C7E63,,UNTRANSLATED
28207,汳梶,1,name_like,0x15F0A4E8,,UNTRANSLATED
28208,沙ｌ,1,name_like,0x15CA32F1,,UNTRANSLATED
28209,沛淦,1,name_like,0x77CEF2A,,UNTRANSLATED
28210,沿下,1,name_like,0x4D2A8A,,UNTRANSLATED
28211,沿仮,1,name_like,0x16B52C,,UNTRANSLATED
28212,沿沿,1,name_like,0x53CB626,,UNTRANSLATED
28213,沿演,1,name_like,0x16DA8758,,UNTRANSLATED
28214,沿笈,1,name_like,0x1635EC6E,,UNTRANSLATED
28215,沿驪,1,name_like,0x160A8CB9,,UNTRANSLATED
28216,活ぺ,1,name_like,0x1612A13B,,UNTRANSLATED
28217,活園,1,name_like,0x6B5F28,,UNTRANSLATED
28218,活操,1,name_like,0x1721C86B,,UNTRANSLATED
28219,活翠,1,name_like,0x356225C,,UNTRANSLATED
28220,活飴,1,name_like,0x15B085A9,,UNTRANSLATED
28221,浪ピ,1,name_like,0x3835321,,UNTRANSLATED
28222,浪菅,1,name_like,0xAAF290,,UNTRANSLATED
28223,液ｘ,1,name_like,0x15E8B905,,UNTRANSLATED
28224,淫壕,1,name_like,0x171C4FCA,,UNTRANSLATED
28225,淫妝,1,name_like,0x556AEC5,,UNTRANSLATED
28226,淫懸,1,name_like,0x18AC0960,,UNTRANSLATED
28227,淫擡,1,name_like,0x34A34A9,,UNTRANSLATED
28228,減減,1,name_like,0x33FDE90,,UNTRANSLATED
28229,渠沽,1,name_like,0x6A2E3D,,UNTRANSLATED
28230,渥齷,1,name_like,0x16AA85B1,,UNTRANSLATED
28231,測恫,1,name_like,0x171229C3,,UNTRANSLATED
28232,滋圻,1,name_like,0x129B1B,,UNTRANSLATED
28233,滑ぬ,1,name_like,0x720304F,,UNTRANSLATED
28234,滑啗,1,name_like,0x172590AB,,UNTRANSLATED
28235,滑投,1,name_like,0x15A16B98,,UNTRANSLATED
28236,滑癨,1,name_like,0x16944342,,UNTRANSLATED
28237,滑荘,1,name_like,0x159F9DD6,,UNTRANSLATED
28238,漏仞,1,name_like,0x162F6F95,,UNTRANSLATED
28239,演凰,1,name_like,0x16CDFD1E,,UNTRANSLATED
28240,演粋,1,name_like,0x1716F49A,,UNTRANSLATED
28241,演荘,1,name_like,0x159F9DCE,,UNTRANSLATED
28242,演錘,1,name_like,0x162765B8,,UNTRANSLATED
28243,漕荘,1,name_like,0x159F58B0,,UNTRANSLATED
28244,潟氓,1,name_like,0x5771250,,UNTRANSLATED
28245,澗笈,1,name_like,0x16AF486A,,UNTRANSLATED
28246,濱卆,1,name_like,0x2FA288A,,UNTRANSLATED
28247,濾そ,1,name_like,0x1C0C571A,,UNTRANSLATED
28248,煢鼕,1,name_like,0x15C1C784,,UNTRANSLATED
28249,熏乘,1,name_like,0x15EE2F36,,UNTRANSLATED
28250,燵匱,1,name_like,0x16B9B002,,UNTRANSLATED
28251,燵隠,1,name_like,0x2F3715,,UNTRANSLATED
28252,燵馬,1,name_like,0x1B6104EB,,UNTRANSLATED
28253,爻銘,1,name_like,0xB456CDD,,UNTRANSLATED
28254,片降,1,name_like,0x1EEF9EC6,,UNTRANSLATED
28255,狄刪,1,name_like,0x15E5EA94,,UNTRANSLATED
28256,狸が,1,name_like,0x33EB968,,UNTRANSLATED
28257,玳夙,1,name_like,0x1C0524,,UNTRANSLATED
28258,瑚埔,1,name_like,0x173DE09B,,UNTRANSLATED
28259,瑞棹,1,name_like,0x288EF6,,UNTRANSLATED
28260,瓣聨,1,name_like,0x14466B48,,UNTRANSLATED
28261,瓦堅,1,name_like,0x3A355DF,,UNTRANSLATED
28262,瓸乾,1,name_like,0x676743,,UNTRANSLATED
28263,甃；,1,name_like,0x5473364,,UNTRANSLATED
28264,甄帆,1,name_like,0x15E621F2,,UNTRANSLATED
28265,甚衰,1,name_like,0x16B497F9,,UNTRANSLATED
28266,甥嚔,1,name_like,0x165A926B,,UNTRANSLATED
28267,甥嚠,1,name_like,0x18C8BF91,,UNTRANSLATED
28268,甥橿,1,name_like,0x569FFB8,,UNTRANSLATED
28269,町梳,1,name_like,0x16F54A01,,UNTRANSLATED
28270,畏悁,1,name_like,0x1740693B,,UNTRANSLATED
28271,畏梭,1,name_like,0x162FE93D,,UNTRANSLATED
28272,畝姚,1,name_like,0x1EDE94FB,,UNTRANSLATED
28273,異凹,1,name_like,0x1893E147,,UNTRANSLATED
28274,瘻壬,1,name_like,0x1D7A3A0F,,UNTRANSLATED
28275,皷翠,1,name_like,0x18EBBA9E,,UNTRANSLATED
28276,相そ,1,name_like,0x1702C2C8,,UNTRANSLATED
28277,眺劍,1,name_like,0x5C754C3,,UNTRANSLATED
28278,石沿,1,name_like,0xBC94B3,,UNTRANSLATED
28279,磚聨,1,name_like,0x14B84,,UNTRANSLATED
28280,祭熨,1,name_like,0x417E655,,UNTRANSLATED
28281,科堅,1,name_like,0x53C800B,,UNTRANSLATED
28282,科怏,1,name_like,0x5A3D1BE,,UNTRANSLATED
28283,科揶,1,name_like,0x5EB66F1,,UNTRANSLATED
28284,科晦,1,name_like,0x1BFDCB35,,UNTRANSLATED
28285,移園,1,name_like,0x15F556BE,,UNTRANSLATED
28286,移汚,1,name_like,0x162E067C,,UNTRANSLATED
28287,穏妛,1,name_like,0x379098A,,UNTRANSLATED
28288,穏宦,1,name_like,0x161924A8,,UNTRANSLATED
28289,穐噫,1,name_like,0x53257BB,,UNTRANSLATED
28290,穐悦,1,name_like,0x169E9B82,,UNTRANSLATED
28291,穐沿,1,name_like,0x1744E838,,UNTRANSLATED
28292,穐活,1,name_like,0x7942E5,,UNTRANSLATED
28293,穐準,1,name_like,0x169E7E4B,,UNTRANSLATED
28294,穐鬮,1,name_like,0x15F2EC68,,UNTRANSLATED
28295,穐龜,1,name_like,0x15CA290B,,UNTRANSLATED
28296,穿圸,1,name_like,0x18C9A3B5,,UNTRANSLATED
28297,笥剪,1,name_like,0x807DFE,,UNTRANSLATED
28298,箭嚠,1,name_like,0x33CAF57,,UNTRANSLATED
28299,節活,1,name_like,0x162C9FFB,,UNTRANSLATED
28300,粋橿,1,name_like,0x1640DE8F,,UNTRANSLATED
28301,粋炎,1,name_like,0x1698C0AA,,UNTRANSLATED
28302,粋皷,1,name_like,0x15F5ED5F,,UNTRANSLATED
28303,粋粋,1,name_like,0x165753FD,,UNTRANSLATED
28304,粋速,1,name_like,0x18A1403F,,UNTRANSLATED
28305,粋頗,1,name_like,0x1613F445,,UNTRANSLATED
28306,粋＄,1,name_like,0x16A842E4,,UNTRANSLATED
28307,精沿,1,name_like,0x189C3835,,UNTRANSLATED
28308,糟が,1,name_like,0x34B7A5D,,UNTRANSLATED
28309,納帙,1,name_like,0x18A5F16F,,UNTRANSLATED
28310,紳錐,1,name_like,0x18978123,,UNTRANSLATED
28311,絢園,1,name_like,0x766D1C,,UNTRANSLATED
28312,絢實,1,name_like,0x18BBD190,,UNTRANSLATED
28313,絢橿,1,name_like,0x1C27E784,,UNTRANSLATED
28314,絢甥,1,name_like,0x1C1F928B,,UNTRANSLATED
28315,給荘,1,name_like,0x159F9DDE,,UNTRANSLATED
28316,綫急,1,name_like,0x1AA03B3E,,UNTRANSLATED
28317,維囮,1,name_like,0x570BC1,,UNTRANSLATED
28318,維政,1,name_like,0x1E15147F,,UNTRANSLATED
28319,綾嚏,1,name_like,0x15BC8EEC,,UNTRANSLATED
28320,綾嚔,1,name_like,0xA98421,,UNTRANSLATED
28321,綾嚠,1,name_like,0x15F32F40,,UNTRANSLATED
28322,綾岡,1,name_like,0x127A8C,,UNTRANSLATED
28323,綾綾,1,name_like,0x1E2F5FE3,,UNTRANSLATED
28324,緯剱,1,name_like,0x36F7E08,,UNTRANSLATED
28325,緯嚠,1,name_like,0x1746522D,,UNTRANSLATED
28326,緯尸,1,name_like,0xD06B0D,,UNTRANSLATED
28327,置喩,1,name_like,0x139812B7,,UNTRANSLATED
28328,翠刮,1,name_like,0x5537B3A,,UNTRANSLATED
28329,翠囲,1,name_like,0x1E9645,,UNTRANSLATED
28330,翠政,1,name_like,0x37EA825,,UNTRANSLATED
28331,翠熏,1,name_like,0x1EBEEB,,UNTRANSLATED
28332,耐渥,1,name_like,0x3511EBA,,UNTRANSLATED
28333,耜屮,1,name_like,0x1EF98727,,UNTRANSLATED
28334,聖汕,1,name_like,0x37B41C2,,UNTRANSLATED
28335,聴鴎,1,name_like,0x16A625AD,,UNTRANSLATED
28336,肉伶,1,name_like,0xF028C89,,UNTRANSLATED
28337,胃怦,1,name_like,0x15D3CDA9,,UNTRANSLATED
28338,胤嚠,1,name_like,0xC863F6,,UNTRANSLATED
28339,胤園,1,name_like,0x15F58B31,,UNTRANSLATED
28340,胤怙,1,name_like,0x189102C6,,UNTRANSLATED
28341,胤條,1,name_like,0x15DF8DCF,,UNTRANSLATED
28342,胤梳,1,name_like,0x15C776DA,,UNTRANSLATED
28343,胤沿,1,name_like,0x69BA11,,UNTRANSLATED
28344,脹喪,1,name_like,0x5443463,,UNTRANSLATED
28345,腥奄,1,name_like,0x556D0DB,,UNTRANSLATED
28346,腦凾,1,name_like,0x37E3D29,,UNTRANSLATED
28347,膺貌,1,name_like,0x5299F46,,UNTRANSLATED
28348,臆哥,1,name_like,0x16BA8739,,UNTRANSLATED
28349,臆惨,1,name_like,0x3748036,,UNTRANSLATED
28350,臆活,1,name_like,0x37051F,,UNTRANSLATED
28351,臓蓮,1,name_like,0x1696E142,,UNTRANSLATED
28352,臓雀,1,name_like,0x1C0188EE,,UNTRANSLATED
28353,舒劒,1,name_like,0x5485A59,,UNTRANSLATED
28354,舘糾,1,name_like,0x1905A463,,UNTRANSLATED
28355,舛朽,1,name_like,0x3CFDDB,,UNTRANSLATED
28356,艚麾,1,name_like,0x191120A9,,UNTRANSLATED
28357,艶刪,1,name_like,0x3877FB7,,UNTRANSLATED
28358,艶劔,1,name_like,0x15C12346,,UNTRANSLATED
28359,艶叶,1,name_like,0x16D4EDB0,,UNTRANSLATED
28360,艶橿,1,name_like,0x16ACF42D,,UNTRANSLATED
28361,艶活,1,name_like,0x1903951F,,UNTRANSLATED
28362,艶艶,1,name_like,0x374013A,,UNTRANSLATED
28363,艶黄,1,name_like,0x9B73A9,,UNTRANSLATED
28364,艷瞿,1,name_like,0x1B46B8F2,,UNTRANSLATED
28365,芋揶,1,name_like,0x15B6E252,,UNTRANSLATED
28366,芋躑,1,name_like,0x1802C53A,,UNTRANSLATED
28367,芍洶,1,name_like,0x72B3F81,,UNTRANSLATED
28368,芥芦,1,name_like,0x58D3C29,,UNTRANSLATED
28369,芦に,1,name_like,0x5BF6F28,,UNTRANSLATED
28370,芦梶,1,name_like,0x3664FCD,,UNTRANSLATED
28371,苅召,1,name_like,0x1614561D,,UNTRANSLATED
28372,苅肢,1,name_like,0x16A9B2C7,,UNTRANSLATED
28373,苑嚠,1,name_like,0x39C52C0,,UNTRANSLATED
28374,苑攝,1,name_like,0x52D3736,,UNTRANSLATED
28375,苔倹,1,name_like,0x1E338CFE,,UNTRANSLATED
